A,B,result,RefD
Physics,Absorption_spectroscopy,0,-0.154947422
Geometrical_optics,Light,1,0.189643402
Force,Newton's_law_of_universal_gravitation,0,-0.034148624
Plasticity_(physics),Fracture,0,0.004917378
Plane_mirror,Real_image,0,-0.030514375
Speed,Hertz,0,0.195231772
Motion_(physics),Shock_wave,0,0.00038152
Electric_field,Gravitational_field,0,-0.036570798
Force,Gravitational_constant,0,-0.018038408
Fatigue_(material),Elasticity_(physics),1,-0.057786187
Photoelectric_effect,Wavelength,0,-0.000817497
Elastic_collision,Relative_velocity,1,0.056428786
Physics,Mechanical_energy,0,-0.247062948
Stiffness,Creep_(deformation),0,0.008711897
Elasticity_(physics),Displacement_(vector),0,-0.029261712
Amplitude,Sound_intensity,0,-0.215202586
Hooke's_law,Potential_energy,0,0.018010108
Electron,Doppler_effect,0,-0.021206098
Electric_field,Field_line,0,-0.135598086
Geometrical_optics,Refraction,0,0.198336796
Snell's_law,Physics,1,0.138900463
Force,Newton's_laws_of_motion,0,0.152744917
Wavelength,Physics,1,0.106711062
Electric_field,Metre,0,0.093944733
Electromotive_force,Electric_current,1,0.096501154
Total_internal_reflection,Angle_of_incidence,1,0.010407714
Gravity_of_Earth,Gravitational_acceleration,0,-0.079752023
Standing_wave,Laser,0,0.013082992
Telescope,Dispersion_(optics),0,0.011765672
Emission_spectrum,Electric_field,1,0.090830768
Friction,Electrical_resistance_and_conductance,0,-0.009239299
Energy,Coulomb,0,-0.142124189
Electric_potential_energy,Physics,1,0.241411131
Physics,Power_(physics),0,-0.283438965
Diffraction,Plane_mirror,0,-0.140019245
Motion_(physics),Kinetic_energy,0,0.071089146
Physics,Intensity_(physics),0,-0.392413624
Electromagnetic_radiation,Scattering,0,-0.08497953
Speed,Force,0,0.047149303
Hooke's_law,Displacement_(vector),0,-0.017397004
Snell's_law,Distance,1,0.024269763
Real_image,Optical_microscope,0,0.053879682
Electric_current,Electrical_conductor,0,-0.186662082
Electric_current,Field_(physics),0,-0.075172885
Snell's_law,Angle_of_incidence,1,0.048678037
Mechanical_energy,Force,1,0.111845885
Work_(physics),Euclidean_vector,1,0.025945538
Stiffness,Length,0,0.014186309
Mass,Frequency,0,0.086943831
Position_(vector),Length,0,0.123158868
Mass,Equations_of_motion,0,-0.168195395
Contact_force,Physics,1,0.316887933
Le_Sage's_theory_of_gravitation,Coulomb,0,0.027926594
Dispersion_(optics),Color,1,0.011580808
Standing_wave,Wave,1,-0.050766339
Magnet,Magnetic_field,0,0.307443422
Force,Collision,0,-0.154453128
Energy,Inelastic_collision,0,-0.139838453
Temperature,Fatigue_(material),0,-0.026185482
Relative_velocity,Doppler_effect,0,0.049353287
Curved_mirror,Plane_mirror,0,-0.017740831
Physics,Refracting_telescope,0,-0.053382279
Physics,Scattering,0,-0.091534707
Acceleration,Mass,0,0.250733608
Gravitational_acceleration,Mass,1,0.406732364
Capacitance,Dielectric,0,-0.159068275
Specular_reflection,Reflection_(physics),1,0.073702483
Energy,Metre,0,0.012397398
Mechanical_energy,Energy_level,0,0.316343932
Dielectric,Field_(physics),1,0.013677677
Voltage,Capacitance,0,0.015964519
Electromotive_force,Coulomb's_law,1,-0.061470559
Lever,Physics,1,0.072303816
Motion_graphs_and_derivatives,Velocity,1,0.472994269
Interference_(wave_propagation),Wavelength,1,0.14119903
Electric_potential,Physics,1,0.272587201
Electromagnetic_spectrum,Light,1,0.180218376
Stiffness,Force,1,0.230161512
Mass,Le_Sage's_theory_of_gravitation,0,-0.130463244
Magnetic_field,Length,0,-0.019505645
Voltage,Series_and_parallel_circuits,0,-0.126368758
Physics,Velocity,0,-0.333876443
Magnetic_field,Work_(physics),0,-0.040396323
