A,B,result,RefD
Binomial_theorem,Number,1,0.012229
Line_(geometry),Slope,0,-0.031768993
Number,Division_(mathematics),0,-0.089030672
Function_composition,Natural_number,0,0.092921981
Empty_set,Set_(mathematics),1,0.092607362
Interval_(mathematics),Multiplicative_inverse,0,0.011879601
Real_number,Empty_set,0,-0.093448251
Line_(geometry),System_of_linear_equations,0,-0.076234556
Cartesian_coordinate_system,Plane_(geometry),1,-0.002595011
Open_set,Rational_number,0,0.162458857
Arithmetic,Fundamental_theorem_of_algebra,0,0.009426998
Product_topology,Multiplication,1,-0.012677598
Arithmetic,Scalar_multiplication,0,-0.067344681
Fundamental_theorem_of_algebra,Polynomial,1,0.101427909
Summation,Addition,1,0.140011704
Geometry,Focus_(geometry),0,-0.285340884
Cone,Eccentricity_(mathematics),0,0.000516865
Vector_space,Scalar_multiplication,0,-0.535258745
Coproduct,Mathematics,1,0.678077648
Unit_circle,Inverse_trigonometric_functions,0,0.091777743
Mathematics,Algebraic_operation,0,-0.502265061
Mathematics,Solution_of_triangles,0,-0.11035269
Eccentricity_(mathematics),Mathematics,1,0.089500477
System_of_linear_equations,Number,1,0.080025529
Division_(mathematics),Binary_logarithm,0,-0.036780118
Simultaneous_equations,Equation,1,-0.008542963
Descartes'_rule_of_signs,Mathematics,1,0.521478056
Fundamental_theorem_of_algebra,Multiplication,1,-0.011804992
Mathematics,Trigonometry,0,-0.346042833
Subtraction,Division_(mathematics),0,0.092495854
Algebra,Basis_(linear_algebra),0,0.079578539
Sine,Real_number,0,0.270070216
Multiplication,Product_topology,0,0.012677598
Equality_(mathematics),Parametric_equation,0,-0.000650343
Matrix_ring,Arithmetic,1,0.043904995
Plane_curve,Mathematics,1,0.514953161
Multiplication,Even_and_odd_functions,0,-0.090549655
Right_triangle,Triangle,1,0.268777997
Circle,Circular_sector,0,-0.21095936
Perpendicular,Mathematics,1,0.282246011
Open_set,Real_line,0,-0.188022718
Rotation_of_axes,Coordinate_system,1,0.167344642
Rectangle,Geometry,1,0.26326564
Eccentricity_(mathematics),Geometry,1,0.099922772
Even_and_odd_functions,Domain_of_a_function,0,0.152364408
Exponential_growth,Common_logarithm,0,-0.078225643
Polynomial,Slope,0,-0.088917126
Arithmetic,Polynomial_long_division,0,-0.079278561
Coordinate_system,Circle,0,0.092376028
Mathematics,Spherical_law_of_cosines,0,-0.324773354
Exponential_function,Function_(mathematics),1,0.196084055
Integer,Quadratic_formula,0,-0.187244206
Partial_fraction_decomposition,Polynomial,1,0.373711719
Quadratic_equation,Degree_of_a_polynomial,0,-0.150369895
Addition,Synthetic_division,0,-0.097227427
Trigonometry,Trigonometric_functions,0,-0.095481688
Arithmetic,Binomial_heap,0,0
Elementary_matrix,Square_matrix,1,0.151564023
Line¨Cline_intersection,Geometry,1,0
Number,Complex_number,0,0.212390541
Function_(mathematics),Linear_function,0,-0.32404607
Quadratic_equation,Equation,1,-0.007843516
Mathematics,Expression_(mathematics),0,-0.367491185
Line_segment,Chord_(geometry),0,-0.054480647
Secant_line,Mathematics,1,0.429238404
Mathematics,Fundamental_theorem_of_algebra,0,-0.389948647
Floor_and_ceiling_functions,Mathematical_proof,0,0.024286995
Square_root,Number,1,-0.01595345
Mereology,Mathematics,1,0.187416999
Polynomial,Rational_number,0,0.103980105
Mathematics,Limit_of_a_function,0,-0.425889495
Line_(geometry),Circular_motion,0,-0.024917352
Line_segment,Law_of_sines,0,-0.023974132
Equality_(mathematics),Differential_equation,0,0.051733167
Quadratic_equation,Sine,0,-0.024535847
Mathematics,Basis_(linear_algebra),0,-0.592463518
Logarithm,Integer,0,0.115913086
Equation_solving,Nth_root,0,0.142141728
Natural_logarithm,Exponentiation,1,0.003234981
Complex_conjugate,Complex_number,1,0.464031532
Inverse_trigonometric_functions,Function_(mathematics),1,0.159803244
Slope,Sine,0,-0.026417284
Multiplication,Degree_of_a_polynomial,0,-0.09563147
Binomial_heap,Polynomial,1,0.010484708
Multiplication,Binomial_theorem,0,-0.017459975
Degree_(angle),Geometry,1,0.016072171
Polynomial,Division_(mathematics),0,-0.04631195
Real_number,Rational_number,0,-0.17211039
Limit_(mathematics),Calculus,1,0.142131794
Limit_of_a_function,Mathematics,1,0.425889495
Number,Coproduct,0,-0.001989381
Origin_(mathematics),Mathematics,1,0.352351311
Multiplication,Fundamental_theorem_of_algebra,0,0.011804992
Real_number,System_of_linear_equations,0,-0.334688332
Degree_of_a_polynomial,Zero_of_a_function,0,0.082388337
Geometry,Chord_(geometry),0,-0.220605891
Spherical_law_of_cosines,Perpendicular,0,0.080497079
Line_(geometry),Plane_curve,0,-0.079297406
Addition,Empty_sum,0,-0.580827703
Linear_function,Graph_of_a_function,0,0.233197557
Number,Subtraction,0,-0.135845508
Chord_(geometry),Line_segment,1,0.054480647
Determinant,Matrix_(mathematics),1,0.087407774
Number,Complex_conjugate,0,-0.172136331
Chord_(geometry),Circle,1,0.071793127
Product_(mathematics),Product_topology,0,0.064708099
Inequality_(mathematics),Number,1,0.06888007
Factorization,Number,1,0.110160607
Semi-minor_axis,Conic_section,0,0.141390972
Rational_number,Set-builder_notation,0,-0.146010606
Exponential_function,Natural_logarithm,0,-0.071520971
Mathematics,Cone,0,-0.240219111
Orientation_(geometry),Plane_(geometry),1,0.048942334
Set_(mathematics),E_(mathematical_constant),0,-0.099676775
Trigonometric_substitution,Mathematics,1,0.390004524
Square_root,Common_logarithm,0,-0.071760456
Number,Nth_root,0,-0.085345351
Function_composition,Transformation_(function),0,-0.138174582
Subtraction,Inequality_(mathematics),0,-0.083360978
Mathematical_induction,Real_number,0,0.121104496
Analytic_geometry,Line_(geometry),1,-0.02209356
Multiplication,Real_number,0,0.241111498
Real_number,Absolute_value,0,-0.347406014
Division_(mathematics),Division_by_zero,0,-0.01927104
Focus_(geometry),Mathematics,1,0.32535752
Cone,Circle,1,0.180311429
Complex_number,Zero_(complex_analysis),0,-0.49656467
Binary_logarithm,Mathematics,1,0.224139046
Exponentiation,Multiplication,1,-0.107470827
Law_of_sines,Angle,1,0.542291287
Division_(mathematics),Mathematics,1,0.365923419
Factorization,Real_number,0,0.335599918
Real_number,Analytic_geometry,0,-0.167424895
Number,Rational_root_theorem,0,-0.15773692
Line_(geometry),Circular_sector,0,-0.022994787
Mathematics,Slope,0,-0.411260585
Circular_sector,Polygon,0,0.03402886
Circular_sector,Circle,1,0.21095936
Solution_of_triangles,Geometry,1,0.221817437
Homogeneous_polynomial,Number,1,0.051310122
Unit_circle,Equation,0,0.024387317
Mathematics,Mathematical_analysis,0,-0.359762613
Mathematics,Equality_(mathematics),0,-0.403630684
Curve,Sine_wave,0,0.000723139
Trigonometric_substitution,Trigonometry,1,-0.014857762
Addition,Polynomial,0,-0.017424856
Multiplication,Natural_logarithm,0,0.010856612
Complex_number,Negative_number,0,-0.317160548
Mathematics,Quadrant_(plane_geometry),0,-0.325975157
Mathematics,Binary_logarithm,0,-0.224139046
Integer,Descartes'_rule_of_signs,0,-0.187612197
Complex_number,E_(mathematical_constant),0,-0.157226447
Empty_sum,Mathematics,1,0.602125461
Arithmetic,Dot_product,0,0.014391829
Equation_solving,Equation,1,0.14246239
Function_(mathematics),Exponential_function,0,-0.196084055
Binomial_coefficient,Arithmetic,1,0.017997807
Descartes'_rule_of_signs,Integer,1,0.187612197
Multiplication,Homogeneous_polynomial,0,-0.091463152
Fundamental_theorem_of_algebra,Equality_(mathematics),1,-0.008864345
Pythagorean_theorem,Geometry,1,0.122877625
Transformation_(function),Mathematics,1,0.393321812
Number,Exponential_growth,0,-0.262914791
Imaginary_number,Complex_number,1,0.529882212
Amplitude,Even_and_odd_functions,0,-0.076489623
Determinant,Parity_(mathematics),0,-0.011586429
Circular_motion,Line_(geometry),1,0.024917352
Exponentiation,Sine,0,-0.060865216
Line_(geometry),Perpendicular,0,-0.038849571
Periodic_function,Function_(mathematics),1,0.265490353
Point_(geometry),Edge_(geometry),0,-0.026855601
Equation,Linear_equation,0,-0.041863926
Scalar_multiplication,Arithmetic,1,0.067344681
Mathematics,Rational_function,0,-0.417514734
Fundamental_theorem_of_algebra,Algebra,1,0.005475513
Line_(geometry),Solution_of_triangles,0,-0.082651805
Real_number,Limit_of_a_sequence,0,-0.242433358
Perpendicular,Geometry,1,0.275427976
Number,Linear_equation,0,-0.090788287
Point_(geometry),Mathematics,1,0.417354442
Sine,Trigonometry,1,0.254868107
Mathematics,Limit_(mathematics),0,-0.531960622
Polar_coordinate_system,Number,1,-0.006992081
Angle,Law_of_sines,0,-0.542291287
Equation_solving,Real_number,0,0.455861186
Rational_function,Mathematics,1,0.417514734
Function_(mathematics),Continuous_function,0,-0.064991573
Degree_of_a_polynomial,Arithmetic,1,-0.00330656
Quadratic_equation,Number,1,-0.016816428
Geometry,Distance,0,-0.038497017
Subtraction,Real_number,0,0.299580085
Cylinder_(geometry),Geometry,1,0.367011348
Mathematics,Algebra,0,-0.424223404
Series_(mathematics),Geometric_series,0,-0.202431892
Empty_sum,Number,1,0.311903482
Addition,Complex_number,0,0.097529144
Number,Summation,0,-0.073892332
Exponential_function,Exponential_growth,0,-0.074120857
Real_number,Real_line,0,-0.502009471
Binomial_coefficient,Mathematics,1,0.436610736
Number,Algebraic_equation,0,-0.116433398
Interval_(mathematics),Inequality_(mathematics),0,-0.073639979
Mathematics,Point_(geometry),0,-0.417354442
Linear_inequality,Function_(mathematics),1,0.208711195
Line_(geometry),Focus_(geometry),0,-0.269947836
Cross_product,Product_(mathematics),1,-0.169005343
Linear_inequality,Linear_function,1,0.11993749
Mathematics,Equation_solving,0,-0.535489923
Polynomial_long_division,Synthetic_division,0,-0.183644087
Mathematics,Polar_coordinate_system,0,-0.328611542
Mathematics,Binomial_theorem,0,-0.403018132
Addition,Summation,0,-0.140011704
Binomial_theorem,Multiplication,1,0.017459975
Conic_section,Curve,1,0.014532048
Curve,Plane_curve,0,-0.022305489
Binomial_heap,Addition,1,0
Equality_(mathematics),Algebra,0,0.064002798
Triangle,Line_segment,1,-0.11962021
Partial_fraction_decomposition,Addition,1,0.085963644
Trigonometric_functions,Trigonometry,1,0.095481688
Vector_(mathematics_and_physics),Scalar_(mathematics),0,0.015592282
Plane_(geometry),Analytic_geometry,0,-0.01975758
Mathematics,Square_(algebra),0,-0.526960722
Mathematical_analysis,Mathematics,1,0.359762613
Polynomial_long_division,Integer,1,0.275792365
Summation,Number,1,0.073892332
Mathematical_proof,Mathematical_induction,0,-0.018715347
Arithmetic,Summation,0,-0.032241161
Pythagorean_trigonometric_identity,Geometry,1,0.194931387
Arithmetic,Logarithm,0,0.092579561
Mathematics,Plane_(geometry),0,-0.25735722
Vector_(mathematics_and_physics),Norm_(mathematics),0,0.146108852
Geometric_series,Mathematics,1,0.438274194
Binomial_heap,Summation,0,-0.00714704
Real_number,Imaginary_number,0,-0.552062381
Logarithm,Exponentiation,1,0.030026137
Logarithm,Arithmetic,1,-0.092579561
Length,Geometry,0,0.004018292
Mathematics,Addition,0,-0.243885876
Number,Logarithm,0,-0.001893445
Set_(mathematics),Distributive_property,0,-0.300009483
Rationalisation_(mathematics),Square_root,0,0.2084883
Integer,Distributive_property,0,-0.24276197
Integer,Binary_logarithm,0,-0.106524301
Polynomial,Function_composition,0,-0.133580928
Common_logarithm,Number,1,0.037308979
Partial_fraction_decomposition,Synthetic_division,0,0.051130689
Descartes'_rule_of_signs,Multiplication,1,0.135522718
Division_(mathematics),Multiplicative_inverse,0,0.073724416
Limit_(mathematics),Mathematics,1,0.531960622
Analytic_geometry,Perpendicular,1,-0.026363852
Sine,Inverse_trigonometric_functions,0,0.146069897
Quadratic_equation,Rational_number,0,0.146280173
Function_composition,Interval_(mathematics),0,0.028015206
Summation,Arithmetic,1,0.032241161
Equation,Zero_of_a_function,0,-0.019335552
Polynomial,Natural_number,0,0.052364516
Mathematics,Polynomial_long_division,0,-0.404126706
Multiplication,Minor_(linear_algebra),0,-0.113194537
Trigonometric_substitution,Geometry,1,0.047290313
Homogeneous_polynomial,Integer,1,0.318973508
